Provincia,Partido,Localidad,Poblacion,ADSL,CABLEMODEM,FIBRA OPTICA,SATELITAL,WIMAX,WIRELESS,DIAL UP,OTROS,Total general,TELEFONIAFIJA,3G,4G,Latitud,Longitud
BUENOS AIRES,Coronel Suárez,Villa La Arcadia,434.0,0.0,104.0,72.0,0.0,0.0,0.0,0.0,0.0,176.0,--,--,--,-38.1345025284944,-61.7885553500206
BUENOS AIRES,Daireaux,Daireaux,12122.0,294.0,0.0,0.0,50.0,0.0,339.0,0.0,194.0,877.0,SI,SI,SI,-36.6001749213746,-61.7450132654369
BUENOS AIRES,Daireaux,Salazar,1924.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,79.0,SI,SI,SI,-36.307117163487,-62.2003365899
BUENOS AIRES,Dolores,Dolores,25940.0,1615.0,10173.0,17.0,0.0,325.0,0.0,1.0,0.0,12131.0,SI,SI,SI,-36.3161215739926,-57.6752657333964
BUENOS AIRES,Dolores,Sevigne,286.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,--,SI,SI,-36.2067284269712,-57.7413707296745
BUENOS AIRES,Ensenada,Ensenada,56463.0,1612.0,10525.0,2934.0,0.0,0.0,2092.0,18.0,6.0,17187.0,SI,SI,SI,-34.8679770208454,-57.9214379246659
BUENOS AIRES,Ensenada,Villa Catela,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,--,SI,SI,-34.884600148052,-57.9511290255284
BUENOS AIRES,Escobar,Belen de Escobar,64544.0,3673.0,19322.0,4846.0,1.0,0.0,97.0,21.0,333.0,28293.0,SI,SI,SI,-34.3516704130246,-58.7832526742638
BUENOS AIRES,Escobar,El cazador,4722.0,0.0,919.0,2146.0,0.0,0.0,0.0,0.0,0.0,3065.0,SI,SI,SI,-34.3034904902207,-58.7811274560113
BUENOS AIRES,Escobar,Garín,70042.0,5048.0,9084.0,2792.0,1.0,0.0,11.0,3.0,2.0,16941.0,SI,SI,SI,-34.428785229178,-58.7361732596546
BUENOS AIRES,Escobar,Ingeniero Maschwitz,14734.0,1483.0,4897.0,1688.0,0.0,0.0,300.0,3.0,1.0,8372.0,SI,SI,SI,-34.3790006332322,-58.7303342412363
BUENOS AIRES,Escobar,Loma Verde,3783.0,0.0,0.0,934.0,0.0,0.0,0.0,0.0,0.0,934.0,--,SI,SI,-34.3285234890863,-58.8506997728362
BUENOS AIRES,Escobar,Maquinista F. Savio (este),37480.0,778.0,4093.0,13.0,0.0,0.0,14.0,0.0,2.0,4900.0,SI,SI,SI,-34.3964888336318,-58.7629458829717
BUENOS AIRES,Escobar,Matheu,16903.0,1707.0,2275.0,1.0,1.0,0.0,58.0,2.0,3.0,4047.0,SI,SI,SI,-34.3688779666182,-58.8402291878847
BUENOS AIRES,Esteban Echeverría,9 De Abril,50116.0,378.0,6030.0,18.0,0.0,0.0,153.0,6.0,1.0,6586.0,SI,SI,SI,-34.7565075768115,-58.4902923509723
BUENOS AIRES,Esteban Echeverría,Canning,7941.0,4.0,3420.0,995.0,0.0,0.0,101.0,0.0,1.0,4521.0,SI,SI,SI,-34.8849791351051,-58.4778099372334
BUENOS AIRES,Esteban Echeverría,El Jagüel,60132.0,0.0,6681.0,6.0,1.0,0.0,89.0,0.0,2.0,6779.0,SI,SI,SI,-34.8304505041023,-58.494869419897
BUENOS AIRES,Esteban Echeverría,Luis Guillón,46649.0,5.0,7225.0,1670.0,0.0,0.0,77.0,2.0,1.0,8980.0,SI,SI,SI,-34.800196435999,-58.4530964052639
BUENOS AIRES,Esteban Echeverría,Monte Grande,135893.0,363.0,27227.0,24053.0,4.0,0.0,312.0,61.0,9.0,52029.0,SI,SI,SI,-34.8191368630736,-58.4726947603508
BUENOS AIRES,Esteban Echeverría,Zona Aeropuerto Internacional Ezeiza,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,SI,--,--,-34.8128216283518,-58.5521650062885
BUENOS AIRES,Exaltación de la Cruz,Arroyo de la Cruz,243.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,1.0,93.0,--,SI,SI,-34.3363786908945,-59.1094149717708
BUENOS AIRES,Exaltación de la Cruz,Los Cardales,7174.0,2.0,7166.0,0.0,1.0,0.0,0.0,2.0,0.0,7171.0,SI,SI,SI,-34.3300736993853,-58.9885651588167
BUENOS AIRES,Exaltación de la Cruz,Parada Orlando,1207.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,0.0,31.0,--,--,--,-34.3273003551547,-59.0759905460338
BUENOS AIRES,Exaltación de la Cruz,Parada Robles - Pavón,8008.0,2709.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,2939.0,SI,SI,SI,-34.3581118951493,-59.0310010709452
BUENOS AIRES,Ezeiza,Aeropuerto Internacional Ezeiza,5651.0,278.0,0.0,7.0,1.0,0.0,0.0,3.0,0.0,289.0,SI,SI,SI,-34.8128216283518,-58.5521650062885
BUENOS AIRES,Ezeiza,Canning,3444.0,267.0,1581.0,988.0,0.0,0.0,35.0,1.0,1.0,2873.0,SI,SI,SI,-34.8962283957338,-58.5087006002723
BUENOS AIRES,Ezeiza,Carlos Spegazzini,25990.0,516.0,4850.0,643.0,1.0,0.0,1.0,2.0,0.0,6013.0,SI,SI,SI,-34.9338489869515,-58.5780017334776
BUENOS AIRES,Ezeiza,José Maria Ezeiza,56219.0,791.0,13024.0,4811.0,2.0,0.0,90.0,13.0,0.0,18731.0,SI,SI,SI,-34.8536100103068,-58.5195521653909
BUENOS AIRES,Ezeiza,La Unión,33227.0,138.0,8340.0,944.0,2.0,0.0,0.0,1.0,0.0,9425.0,SI,SI,SI,-34.8503859677023,-58.5558695462288
BUENOS AIRES,Ezeiza,Tristán Suarez,37944.0,1009.0,9334.0,1036.0,0.0,0.0,5.0,5.0,0.0,11389.0,SI,SI,SI,-34.8851527149847,-58.5700335845498
BUENOS AIRES,Florencio Varela,Bosques,64077.0,74.0,7664.0,2860.0,0.0,0.0,266.0,3.0,13.0,10880.0,SI,SI,SI,-34.827580702831,-58.2229120039488
BUENOS AIRES,Florencio Varela,Estanislao Severo Zeballos,26005.0,77.0,2740.0,3236.0,0.0,0.0,0.0,4.0,0.0,6057.0,SI,SI,SI,-34.812285887223,-58.2426532633495
BUENOS AIRES,Florencio Varela,Florencio Varela,149676.0,888.0,19271.0,20429.0,3.0,0.0,811.0,30.0,234.0,41666.0,SI,SI,SI,-34.7960544308506,-58.2748588953342
BUENOS AIRES,Florencio Varela,Gobernador Julio A. Costa,61135.0,31.0,7489.0,315.0,0.0,0.0,0.0,6.0,0.0,7841.0,SI,SI,SI,-34.8152397261388,-58.3082334245906
BUENOS AIRES,Florencio Varela,Ingeniero Juan Allan,32994.0,2506.0,4583.0,876.0,0.0,0.0,0.0,0.0,0.0,7965.0,SI,SI,SI,-34.8648075260046,-58.2110437322304
BUENOS AIRES,Florencio Varela,La Capilla,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,SI,SI,SI,-34.9437330109546,-58.2632550914349
BUENOS AIRES,Florencio Varela,Villa Brown,7484.0,0.0,84.0,247.0,0.0,0.0,0.0,0.0,0.0,331.0,--,SI,SI,-34.8790424725562,-58.2898092496787
BUENOS AIRES,Florencio Varela,Villa San Luis,12693.0,0.0,322.0,1.0,0.0,0.0,0.0,0.0,0.0,323.0,--,SI,SI,-34.8627929258513,-58.2553232274346
BUENOS AIRES,Florencio Varela,Villa Santa Rosa,27308.0,61.0,3920.0,159.0,0.0,0.0,0.0,1.0,0.0,4141.0,SI,SI,SI,-34.8380276482598,-58.2888899071764
BUENOS AIRES,Florencio Varela,Villa Vatteone,44632.0,31.0,4842.0,1335.0,0.0,0.0,0.0,1.0,0.0,6209.0,SI,SI,SI,-34.8303193176345,-58.2635239901185
BUENOS AIRES,Florentino Ameghino,Blaquier,676.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,6.0,SI,SI,SI,-34.6356616332748,-62.4786821321875
BUENOS AIRES,Florentino Ameghino,Florentino Ameghino,7225.0,143.0,0.0,297.0,0.0,0.0,0.0,0.0,0.0,440.0,SI,SI,SI,-34.846677699169,-62.4671575805384
BUENOS AIRES,Florentino Ameghino,Porvenir,156.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,--,--,--,-34.9522292183733,-62.2174229886622
BUENOS AIRES,General Alvarado,Comandante Nicanor Otamendi,6623.0,0.0,0.0,930.0,1.0,0.0,31.0,3.0,0.0,965.0,SI,SI,SI,-38.1119335118514,-57.8415353121543
BUENOS AIRES,General Alvarado,Mar del Sur,453.0,0.0,0.0,0.0,0.0,0.0,142.0,2.0,0.0,144.0,SI,SI,SI,-38.3446881533109,-57.9920393065731
BUENOS AIRES,General Alvarado,Mechongué,1307.0,256.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,259.0,SI,SI,SI,-38.1486545138318,-58.2230121065801
BUENOS AIRES,General Alvarado,Miramar,29433.0,4876.0,1508.0,2.0,1.0,0.0,957.0,75.0,2.0,7421.0,SI,SI,SI,-38.2707429318083,-57.8404714577536
BUENOS AIRES,General Alvear,General Alvear,9812.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,SI,SI,SI,-36.0229384341367,-60.0147935726886
BUENOS AIRES,General Arenales,Arribeños,2910.0,305.0,301.0,144.0,0.0,0.0,261.0,1.0,15.0,1027.0,SI,SI,SI,-34.2101542565966,-61.3548577979495
BUENOS AIRES,General Arenales,Ascensión,4179.0,1200.0,505.0,0.0,0.0,0.0,139.0,0.0,250.0,2094.0,--,SI,SI,-34.2368758979793,-61.103613881133
BUENOS AIRES,General Arenales,Ferré,2004.0,0.0,152.0,184.0,0.0,0.0,449.0,0.0,0.0,785.0,SI,SI,SI,-34.1250383813873,-61.132654886464
BUENOS AIRES,General Arenales,General Arenales,4321.0,0.0,883.0,30.0,0.0,0.0,181.0,1.0,0.0,1095.0,SI,SI,SI,-34.3044679711077,-61.3056277788216
BUENOS AIRES,General Arenales,La Angelita,265.0,26.0,0.0,0.0,0.0,0.0,67.0,0.0,2.0,95.0,SI,--,--,-34.2608740726731,-60.9685988224111
BUENOS AIRES,General Arenales,La Trinidad,308.0,0.0,15.0,1.0,0.0,0.0,70.0,0.0,0.0,86.0,--,--,--,-34.1068549430168,-61.1317020714357
BUENOS AIRES,General Belgrano,General Belgrano,15394.0,553.0,1507.0,2.0,1.0,0.0,894.0,5.0,3.0,2965.0,SI,SI,SI,-35.7694577358026,-58.4944615102033
BUENOS AIRES,General Belgrano,Gorchs,338.0,0.0,0.0,0.0,1.0,0.0,27.0,0.0,0.0,28.0,SI,SI,SI,-35.6733729629116,-58.9582999568816
BUENOS AIRES,General Guido,General Guido,1291.0,0.0,0.0,302.0,0.0,0.0,228.0,2.0,0.0,532.0,SI,SI,SI,-36.6431651777017,-57.7905019037041
BUENOS AIRES,General Guido,Labarden,799.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,72.0,SI,SI,SI,-36.9489668508723,-58.1035671819428
BUENOS AIRES,General Juan Madariaga,General Juan Madariaga,18089.0,503.0,486.0,1415.0,1.0,0.0,0.0,8.0,0.0,2413.0,SI,SI,SI,-36.9967730012079,-57.1374769071298
BUENOS AIRES,General La Madrid,General La Madrid,8073.0,2689.0,0.0,1149.0,0.0,0.0,266.0,75.0,4.0,4183.0,SI,SI,SI,-37.2503992475804,-61.2595794125711
BUENOS AIRES,General La Madrid,Las Martinetas,215.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,SI,--,--,-37.1980813542863,-61.1220424031557
BUENOS AIRES,General Las Heras,Lozano,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,--,--,--,-34.8542796259808,-59.0533451317779
BUENOS AIRES,General Las Heras,Villars,1147.0,0.0,167.0,45.0,0.0,0.0,0.0,1.0,0.0,213.0,SI,--,--,-34.8300241949658,-58.9422589402025
BUENOS AIRES,General Lavalle,General Lavalle,1827.0,0.0,358.0,4.0,1.0,0.0,69.0,0.0,0.0,432.0,SI,SI,SI,-36.4080851872455,-56.9433553335054
BUENOS AIRES,General Lavalle,Pavón,942.0,0.0,0.0,201.0,0.0,0.0,3.0,0.0,22.0,226.0,--,SI,SI,-36.7089537726649,-56.7598433617574
BUENOS AIRES,General Lavalle,Chacras de San Clemente,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,--,--,--,-36.4080851872455,-56.9433553335054
BUENOS AIRES,General Paz,Loma Verde,657.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,152.0,SI,SI,SI,-35.2747490125694,-58.4041701894263
BUENOS AIRES,General Paz,Ranchos,7916.0,1240.0,0.0,201.0,0.0,0.0,1160.0,11.0,66.0,2678.0,SI,SI,SI,-35.5173520233652,-58.3184247148653
BUENOS AIRES,General Pinto,General Pinto,6557.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,5.0,SI,SI,SI,-34.764155990724,-61.8900674920122
BUENOS AIRES,General Pueyrredón,Barrio Colinas Verdes,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,46.0,--,SI,SI,-37.8931024789245,-57.8261645643114
BUENOS AIRES,General Pueyrredón,Barrio El Boquerón,509.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,74.0,--,--,SI,-38.0297229162982,-57.7995485049706
BUENOS AIRES,General Pueyrredón,Barrio El Casal,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,72.0,--,--,--,-37.8324145231571,-57.6311155465986
BUENOS AIRES,General Pueyrredón,Barrio El Coyunco,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,1.0,74.0,--,SI,SI,-37.9050810135269,-57.7391824086455
BUENOS AIRES,General Pueyrredón,Barrio La Gloria,415.0,0.0,0.0,0.0,0.0,0.0,324.0,0.0,0.0,324.0,--,SI,SI,-37.9068268303117,-57.7858860640391
BUENOS AIRES,General Pueyrredón,Barrio Santa Paula,644.0,0.0,0.0,0.0,1.0,0.0,102.0,0.0,0.0,103.0,--,SI,SI,-37.9317157840639,-57.683162032898
BUENOS AIRES,General Pueyrredón,Batán,10152.0,1266.0,0.0,1110.0,1.0,0.0,634.0,0.0,7.0,3018.0,SI,SI,SI,-38.0086211557001,-57.7085500402678
BUENOS AIRES,General Pueyrredón,Chapadmalal,4112.0,272.0,0.0,1613.0,1.0,0.0,354.0,3.0,0.0,2243.0,SI,SI,SI,-38.1757779275595,-57.6513390003209
BUENOS AIRES,General Pueyrredón,Estación Chapadmalal,1633.0,249.0,0.0,19.0,1.0,0.0,208.0,0.0,0.0,477.0,--,SI,SI,-38.036727731373,-57.7129897398616
BUENOS AIRES,General Pueyrredón,Mar del Plata,560913.0,17240.0,124995.0,87500.0,7.0,0.0,1117.0,538.0,41.0,231438.0,SI,SI,SI,-38.0120914785136,-57.6064947153173
BUENOS AIRES,General Pueyrredón,Sierra de los Padres,4249.0,505.0,0.0,1.0,0.0,0.0,256.0,3.0,0.0,765.0,SI,SI,SI,-37.954166706805,-57.7715971022228
BUENOS AIRES,General Pueyrredón,Camet,0.0,1226.0,0.0,377.0,0.0,0.0,254.0,0.0,0.0,1857.0,SI,SI,SI,-37.9130763908367,-57.552463851894
BUENOS AIRES,General Pueyrredón,El Marquesado,196.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,SI,--,--,-38.2369312519788,-57.763418077922
BUENOS AIRES,General Rodríguez,General Rodríguez,85315.0,1774.0,10090.0,2745.0,1.0,0.0,504.0,21.0,4.0,15139.0,SI,SI,SI,-34.6079239021063,-58.950282039134
BUENOS AIRES,General Rodríguez,Barrio Ruta 24 Kilómetro 10,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,--,SI,SI,-34.6882159472973,-58.9574297137089
BUENOS AIRES,General San Martín,Barrio Parque General San Martin,421.0,0.0,0.0,2172.0,0.0,0.0,2.0,3.0,0.0,2177.0,SI,--,SI,-34.5673433766504,-58.5843112459936
BUENOS AIRES,General San Martín,Billinghurst,19664.0,32.0,626.0,3024.0,0.0,0.0,0.0,0.0,0.0,3682.0,SI,SI,SI,-34.5751071711249,-58.5745828938046
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,29180.0,5868.0,24374.0,4966.0,4.0,0.0,4.0,5.0,88.0,35309.0,SI,SI,SI,-34.5796986848297,-58.5420144816587
BUENOS AIRES,General San Martín,Va Ma Irene De Los Remedios De Escalada,1265.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,--,SI,SI,-34.5646397095177,-58.5922548425316
BUENOS AIRES,General San Martín,Villa Ayacucho,3939.0,0.0,179.0,422.0,0.0,0.0,0.0,0.0,0.0,601.0,--,SI,SI,-34.5904132636755,-58.5530430923958
BUENOS AIRES,General San Martín,Villa Ballester,36272.0,3305.0,22675.0,6433.0,0.0,0.0,347.0,1.0,32.0,32793.0,SI,SI,SI,-34.5422846822324,-58.5583177179822
BUENOS AIRES,General San Martín,Villa Bernardo Monteagudo,8519.0,0.0,585.0,820.0,0.0,0.0,0.0,0.0,0.0,1405.0,--,SI,SI,-34.5905899097986,-58.5396606594168
BUENOS AIRES,General San Martín,Villa Chacabuco,5179.0,0.0,635.0,16.0,0.0,0.0,0.0,0.0,0.0,651.0,--,SI,SI,-34.5796744853293,-58.523036970803
BUENOS AIRES,General San Martín,Villa Coronel Jose M. Zapiola,22369.0,0.0,1374.0,1642.0,0.0,0.0,0.0,0.0,0.0,3016.0,--,SI,SI,-34.5595169115142,-58.5772769308184
BUENOS AIRES,General San Martín,Villa General Eugenio Necochea,29982.0,0.0,2746.0,1909.0,0.0,0.0,0.0,0.0,0.0,4655.0,--,SI,SI,-34.51253320696,-58.5801478288493
BUENOS AIRES,General San Martín,Villa General Jose Tomas Guido,18828.0,0.0,1486.0,1659.0,0.0,0.0,0.0,0.0,0.0,3145.0,--,SI,SI,-34.553116323608,-58.5669976603922
BUENOS AIRES,General San Martín,Villa General Juan G. Las Heras,11866.0,0.0,623.0,814.0,0.0,0.0,0.0,0.0,0.0,1437.0,--,SI,SI,-34.5612567076697,-58.5553936643491
BUENOS AIRES,General San Martín,Villa Godoy Cruz,6116.0,0.0,751.0,931.0,0.0,0.0,0.0,0.0,0.0,1682.0,--,SI,SI,-34.5433989252454,-58.5755928423118
BUENOS AIRES,General San Martín,Villa Granaderos De San Martín,21113.0,0.0,734.0,2178.0,0.0,0.0,382.0,0.0,0.0,3294.0,--,SI,SI,-34.5507646909435,-58.5284854572959
BUENOS AIRES,General San Martín,Villa Gregoria Matorras,16376.0,0.0,1110.0,1677.0,0.0,0.0,0.0,0.0,0.0,2787.0,--,SI,SI,-34.5383846467918,-58.5491721010066
BUENOS AIRES,General San Martín,Villa José León Suarez,16173.0,3054.0,3599.0,594.0,0.0,0.0,1331.0,0.0,16.0,8594.0,SI,SI,SI,-34.5253711653351,-58.5802550661988
BUENOS AIRES,General San Martín,Villa Juan Martín De Pueyrredon,18082.0,0.0,1237.0,2096.0,0.0,0.0,0.0,0.0,0.0,3333.0,--,SI,SI,-34.5474839124216,-58.5750972559389
BUENOS AIRES,General San Martín,Villa Libertad,14404.0,0.0,1302.0,1979.0,0.0,0.0,0.0,0.0,0.0,3281.0,--,SI,SI,-34.5846960052521,-58.5623334028073
BUENOS AIRES,General San Martín,Villa Lynch,4097.0,361.0,2074.0,16.0,0.0,0.0,0.0,2.0,2.0,2455.0,SI,SI,SI,-34.590146441043,-58.5234377223288
BUENOS AIRES,General San Martín,Villa Maipu,25120.0,241.0,1605.0,2467.0,0.0,0.0,545.0,0.0,0.0,4858.0,--,SI,SI,-34.5682131696117,-58.5245451491949
BUENOS AIRES,General San Martín,Villa Parque Pres Figueroa Alcorta,3762.0,0.0,201.0,291.0,0.0,0.0,0.0,0.0,0.0,492.0,--,SI,SI,-34.5939487574993,-58.5321739553925
BUENOS AIRES,General San Martín,Villa Parque San Lorenzo,4567.0,0.0,154.0,305.0,0.0,0.0,0.0,0.0,32.0,491.0,--,SI,SI,-34.5618730613851,-58.5336624494541
BUENOS AIRES,General San Martín,Villa San Andrés,10018.0,1456.0,5824.0,974.0,0.0,0.0,586.0,0.0,20.0,8860.0,SI,SI,SI,-34.5659932905453,-58.5448069225448
BUENOS AIRES,General San Martín,Villa Yapeyú,3654.0,0.0,313.0,400.0,0.0,0.0,0.0,0.0,0.0,713.0,--,SI,SI,-34.5716953020123,-58.5491073994839
BUENOS AIRES,General Viamonte,Baigorrita,1848.0,562.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,623.0,SI,--,SI,-34.7472686783062,-60.9889526585307
BUENOS AIRES,General Viamonte,Los Toldos,14496.0,271.0,0.0,4159.0,0.0,0.0,57.0,1.0,0.0,4488.0,SI,SI,SI,-35.0010365651503,-61.0381497866181
BUENOS AIRES,General Viamonte,Zavalía,327.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,27.0,SI,--,--,-34.8949208760254,-61.0044538243489
BUENOS AIRES,General Viamonte,La Delfina,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,--,--,--,-34.9420471191406,-61.1595687866211
BUENOS AIRES,General Villegas,Banderaló,1339.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,250.0,251.0,--,SI,SI,-35.0124666610174,-63.3741563457186
BUENOS AIRES,General Villegas,Cañada Seca,718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,--,--,SI,-34.4155054560621,-62.9618553806295
BUENOS AIRES,General Villegas,Coronel Charlone,1348.0,317.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,378.0,SI,SI,SI,-34.672994561958,-63.3724454840572
BUENOS AIRES,General Villegas,Emilio V. Bunge,1986.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SI,SI,SI,-34.7798328261907,-63.1960964862342
BUENOS AIRES,General Villegas,Piedritas,2160.0,368.0,0.0,189.0,1.0,0.0,58.0,0.0,0.0,616.0,SI,SI,SI,-34.771104540922,-62.9846965760316
BUENOS AIRES,General Villegas,Santa Regina,554.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,SI,--,SI,-34.548335663977,-63.1732728724567
BUENOS AIRES,General Villegas,Pichincha,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,--,--,--,-34.5804516676438,-62.3516395240412
BUENOS AIRES,Guaminí,Casbas,4450.0,0.0,0.0,0.0,0.0,0.0,125.0,1.0,0.0,126.0,SI,SI,SI,-36.7580953396186,-62.5017754084549
BUENOS AIRES,Guaminí,Guaminí,2845.0,0.0,0.0,75.0,0.0,0.0,345.0,0.0,0.0,420.0,SI,SI,SI,-37.0120881308673,-62.4166857296556
BUENOS AIRES,Guaminí,Arroyo Venado,56.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,44.0,--,--,--,-37.0864662845331,-62.5391482291111
BUENOS AIRES,Guaminí,Garré,1036.0,0.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,271.0,SI,--,SI,-36.5604378772819,-62.5981120377825
BUENOS AIRES,Hipólito Yrigoyen,Henderson,8645.0,121.0,0.0,0.0,0.0,0.0,810.0,1.0,0.0,932.0,SI,SI,SI,-36.2994630370091,-61.7178401805261
BUENOS AIRES,Hurlingham,Hurlingham,63307.0,829.0,14888.0,15128.0,0.0,0.0,288.0,58.0,12.0,31203.0,SI,SI,SI,-34.5930931356257,-58.6357209509749
BUENOS AIRES,Hurlingham,Villa Santos Tesei,66463.0,213.0,7177.0,12315.0,0.0,0.0,64.0,27.0,1.0,19797.0,SI,SI,SI,-34.6123944448227,-58.6538103691925
BUENOS AIRES,Hurlingham,William C. Morris,51471.0,0.0,9.0,22.0,0.0,0.0,342.0,0.0,0.0,373.0,--,SI,SI,-34.5815622830288,-58.6583005365543
BUENOS AIRES,Ituzaingó,Ituzaingó Centro,111138.0,594.0,26170.0,21281.0,3.0,0.0,199.0,123.0,0.0,48370.0,SI,SI,SI,-34.6440551161203,-58.688489332955
BUENOS AIRES,Ituzaingó,Ituzaingó Sur,23264.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,--,SI,SI,-34.6699430265699,-58.6733044157835
BUENOS AIRES,Ituzaingó,Villa Gobernador Udaondo,33422.0,30.0,8663.0,3123.0,0.0,0.0,328.0,9.0,0.0,12153.0,SI,SI,SI,-34.6168695808944,-58.693287500009
BUENOS AIRES,José C. Paz,Del Viso,6873.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,--,SI,SI,-34.480495794913,-58.8042588983994
BUENOS AIRES,José C. Paz,José C Paz,250301.0,2475.0,25556.0,11686.0,2.0,0.0,103.0,85.0,398.0,40305.0,SI,SI,SI,-34.5211611965464,-58.770881112578
BUENOS AIRES,José C. Paz,Tortuguitas,8806.0,0.0,1044.0,0.0,0.0,0.0,0.0,0.0,0.0,1044.0,--,SI,SI,-34.4918483987206,-58.7863780316191
BUENOS AIRES,Junín,Agustín Roca,331.0,0.0,0.0,89.0,0.0,0.0,215.0,0.0,0.0,304.0,SI,--,SI,-34.508084406003,-60.8648956546314
BUENOS AIRES,Junín,Agustina,155.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,SI,SI,SI,-34.4607068571169,-61.067072329925
BUENOS AIRES,Junín,Balneario Laguna de Gómez,230.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,--,SI,SI,-34.6606435780718,-61.0183645929666
BUENOS AIRES,Junín,Fortín Tiburcio,257.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,69.0,SI,--,--,-34.3467322372427,-61.1310781728463
BUENOS AIRES,Junín,Junín,87509.0,3545.0,18156.0,2410.0,1.0,0.0,8310.0,88.0,3.0,32513.0,SI,SI,SI,-34.5838316271397,-60.9472651715327
BUENOS AIRES,Junín,Laplacette,22.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,17.0,--,--,--,-34.7245238530675,-61.1553171474145
BUENOS AIRES,Junín,Morse,563.0,0.0,61.0,254.0,0.0,0.0,110.0,0.0,0.0,425.0,SI,--,SI,-34.7608898130707,-60.8419122487126
BUENOS AIRES,Junín,Saforcada,431.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,1.0,76.0,SI,SI,SI,-34.5752591285936,-61.0747308195452
BUENOS AIRES,La Costa,Las Toninas,5278.0,470.0,1076.0,60.0,0.0,0.0,26.0,2.0,401.0,2035.0,SI,SI,SI,-36.4883976285615,-56.7004352579533
BUENOS AIRES,La Costa,Mar de Ajó - San Bernardo,28466.0,1790.0,4326.0,8971.0,0.0,0.0,1.0,33.0,891.0,16012.0,SI,SI,SI,-36.6874110140403,-56.6841400639982
BUENOS AIRES,La Costa,San Clemente del Tuyú,12126.0,1775.0,3140.0,359.0,0.0,0.0,40.0,5.0,0.0,5319.0,SI,SI,SI,-36.3532388310754,-56.723944139417
BUENOS AIRES,La Costa,Santa Teresita - Mar del Tuyú,23581.0,4114.0,7654.0,185.0,0.0,0.0,201.0,17.0,6.0,12177.0,SI,SI,SI,-36.5409111808415,-56.705867443875
BUENOS AIRES,La Costa,Aguas Verdes,0.0,29.0,0.0,137.0,0.0,0.0,1.0,0.0,0.0,167.0,--,SI,SI,-36.6552111489067,-56.6949520678334
BUENOS AIRES,La Costa,Lucila Del Mar,0.0,153.0,943.0,1452.0,0.0,0.0,1.0,0.0,173.0,2722.0,--,SI,SI,-36.6627491358367,-56.6817136067571
